species1,species2,n_population1,n_observation1,trait1,trait_ci_lb1,trait_ci_ub1,n_population2,n_observation2,trait2,trait_ci_lb2,trait_ci_ub2,trait_diff,trait_overlap,diff_value,overlap_use
Mico_argentatus,Saimiri_sciureus,20,1,0.05,0.000118732524035412,0.179634582890624,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,-0.0275862068965517,TRUE,-0.0275862068965517,TRUE
Microcebus_murinus,Saimiri_sciureus,57,14,0.245614035087719,0.143143776921009,0.361679877334054,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0.168027828191167,FALSE,0.168027828191167,FALSE
Nycticebus_coucang,Saimiri_sciureus,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0.0057471264367816,TRUE,0.0057471264367816,TRUE
Nycticebus_pygmaeus,Saimiri_sciureus,49,13,0.26530612244898,0.152087921083665,0.393040317967431,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0.187719915552428,FALSE,0.187719915552428,FALSE
Pan_troglodytes,Saimiri_sciureus,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0.0908348457350273,TRUE,0.0908348457350273,TRUE
Papio_hamadryas,Saimiri_sciureus,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,-0.0290425175761633,TRUE,-0.0290425175761633,TRUE
Propithecus_coquereli,Saimiri_sciureus,25,4,0.16,0.0444228371819369,0.316667454426006,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0.0824137931034483,TRUE,0.0824137931034483,TRUE
Saguinus_bicolor,Saimiri_sciureus,25,1,0.04,8.7486963786008e-05,0.146129731147202,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,-0.0375862068965517,TRUE,-0.0375862068965517,TRUE
Saguinus_imperator,Saimiri_sciureus,36,0,0,0,0.0516036429663788,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,-0.0775862068965517,TRUE,-0.0775862068965517,TRUE
Saguinus_midas,Saimiri_sciureus,22,0,0,0,0.0826924701398397,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,-0.0775862068965517,TRUE,-0.0775862068965517,TRUE
Saguinus_oedipus,Saimiri_sciureus,134,23,0.171641791044776,0.112248414771341,0.238624750552247,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0.0940555841482243,TRUE,0.0940555841482243,TRUE
Saimiri_sciureus,Saimiri_sciureus,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0,TRUE,0,TRUE
Sapajus_apella,Saimiri_sciureus,26,3,0.115384615384615,0.022156245170804,0.254442101092003,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0.0377984084880633,TRUE,0.0377984084880633,TRUE
Theropithecus_gelada,Saimiri_sciureus,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,-0.0583554376657825,TRUE,-0.0583554376657825,TRUE
Trachypithecus_auratus,Saimiri_sciureus,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,-0.0405491698595147,TRUE,-0.0405491698595147,TRUE
Trachypithecus_cristatus,Saimiri_sciureus,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,-0.041871921182266,TRUE,-0.041871921182266,TRUE
Trachypithecus_francoisi,Saimiri_sciureus,30,4,0.133333333333333,0.0360533257722992,0.268089216873517,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0.0557471264367813,TRUE,0.0557471264367813,TRUE
Varecia_rubra,Saimiri_sciureus,59,11,0.186440677966102,0.0974433956354568,0.291715927519924,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0.10885447106955,TRUE,0.10885447106955,TRUE
Varecia_variegata,Saimiri_sciureus,76,16,0.210526315789474,0.126292518022371,0.30645447721356,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,0.132940108892922,TRUE,0.132940108892922,TRUE
Alouatta_caraya,Sapajus_apella,32,4,0.125,0.0335237218359123,0.252573497629146,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.009615384615385,TRUE,0.009615384615385,TRUE
Ateles_geoffroyi,Sapajus_apella,43,13,0.302325581395349,0.175869629241609,0.442628252539522,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.186940966010734,TRUE,0.186940966010734,TRUE
Callimico_goeldii,Sapajus_apella,69,15,0.217391304347826,0.128170743692434,0.319160858198794,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.102006688963211,TRUE,0.102006688963211,TRUE
Callithrix_geoffroyi,Sapajus_apella,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0186104218362279,TRUE,-0.0186104218362279,TRUE
Callithrix_jacchus,Sapajus_apella,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.090994371482176,TRUE,-0.090994371482176,TRUE
Cebuella_pygmaea,Sapajus_apella,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0178236397748589,TRUE,-0.0178236397748589,TRUE
Cercopithecus_neglectus,Sapajus_apella,28,2,0.0714285714285714,0.00620699977065738,0.18647698409436,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0439560439560436,TRUE,-0.0439560439560436,TRUE
Colobus_guereza,Sapajus_apella,97,10,0.103092783505155,0.0499339833887551,0.16899740082866,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.01229183187946,TRUE,-0.01229183187946,TRUE
Eulemur_macaco,Sapajus_apella,30,9,0.3,0.152494532088254,0.467286007314685,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.184615384615385,TRUE,0.184615384615385,TRUE
Galago_moholi,Sapajus_apella,32,3,0.09375,0.0174857255170213,0.209957455922558,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.021634615384615,TRUE,-0.021634615384615,TRUE
Galago_senegalensis,Sapajus_apella,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.1002331002331,TRUE,-0.1002331002331,TRUE
Gorilla_gorilla,Sapajus_apella,67,14,0.208955223880597,0.120155734324225,0.311064499827234,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.093570608495982,TRUE,0.093570608495982,TRUE
Hylobates_lar,Sapajus_apella,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.043706293706294,TRUE,0.043706293706294,TRUE
Lemur_catta,Sapajus_apella,244,38,0.155737704918033,0.112697925252209,0.203165011205152,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.040353089533418,TRUE,0.040353089533418,TRUE
Leontopithecus_chrysomelas,Sapajus_apella,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.00226244343891399,TRUE,0.00226244343891399,TRUE
Leontopithecus_rosalia,Sapajus_apella,90,11,0.122222222222222,0.0621866562845742,0.195283382246493,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.00683760683760699,TRUE,0.00683760683760699,TRUE
Macaca_fascicularis,Sapajus_apella,37,2,0.0540540540540541,0.00451596014887435,0.143504899802175,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0613305613305609,TRUE,-0.0613305613305609,TRUE
Macaca_fuscata,Sapajus_apella,43,4,0.0930232558139535,0.0241800164899547,0.191534510824328,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0223613595706615,TRUE,-0.0223613595706615,TRUE
Macaca_nigra,Sapajus_apella,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0876068376068372,TRUE,-0.0876068376068372,TRUE
Macaca_silenus,Sapajus_apella,68,6,0.0882352941176471,0.031917080030165,0.163514641891754,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0271493212669679,TRUE,-0.0271493212669679,TRUE
Mandrillus_sphinx,Sapajus_apella,45,4,0.0888888888888889,0.0230127556475903,0.18346692026325,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0264957264957261,TRUE,-0.0264957264957261,TRUE
Mico_argentatus,Sapajus_apella,20,1,0.05,0.000118732524035412,0.179634582890624,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.065384615384615,TRUE,-0.065384615384615,TRUE
Microcebus_murinus,Sapajus_apella,57,14,0.245614035087719,0.143143776921009,0.361679877334054,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.130229419703104,TRUE,0.130229419703104,TRUE
Nycticebus_coucang,Sapajus_apella,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0320512820512817,TRUE,-0.0320512820512817,TRUE
Nycticebus_pygmaeus,Sapajus_apella,49,13,0.26530612244898,0.152087921083665,0.393040317967431,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.149921507064365,TRUE,0.149921507064365,TRUE
Pan_troglodytes,Sapajus_apella,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.053036437246964,TRUE,0.053036437246964,TRUE
Papio_hamadryas,Sapajus_apella,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0668409260642266,TRUE,-0.0668409260642266,TRUE
Propithecus_coquereli,Sapajus_apella,25,4,0.16,0.0444228371819369,0.316667454426006,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.044615384615385,TRUE,0.044615384615385,TRUE
Saguinus_bicolor,Sapajus_apella,25,1,0.04,8.7486963786008e-05,0.146129731147202,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.075384615384615,TRUE,-0.075384615384615,TRUE
Saguinus_imperator,Sapajus_apella,36,0,0,0,0.0516036429663788,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.115384615384615,TRUE,-0.115384615384615,TRUE
Saguinus_midas,Sapajus_apella,22,0,0,0,0.0826924701398397,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.115384615384615,TRUE,-0.115384615384615,TRUE
Saguinus_oedipus,Sapajus_apella,134,23,0.171641791044776,0.112248414771341,0.238624750552247,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.056257175660161,TRUE,0.056257175660161,TRUE
Saimiri_sciureus,Sapajus_apella,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0377984084880633,TRUE,-0.0377984084880633,TRUE
Sapajus_apella,Sapajus_apella,26,3,0.115384615384615,0.022156245170804,0.254442101092003,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0,TRUE,0,TRUE
Theropithecus_gelada,Sapajus_apella,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0961538461538458,TRUE,-0.0961538461538458,TRUE
Trachypithecus_auratus,Sapajus_apella,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.078347578347578,TRUE,-0.078347578347578,TRUE
Trachypithecus_cristatus,Sapajus_apella,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,26,3,0.115384615384615,0.022156245170804,0.254442101092003,-0.0796703296703293,TRUE,-0.0796703296703293,TRUE
Trachypithecus_francoisi,Sapajus_apella,30,4,0.133333333333333,0.0360533257722992,0.268089216873517,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.017948717948718,TRUE,0.017948717948718,TRUE
Varecia_rubra,Sapajus_apella,59,11,0.186440677966102,0.0974433956354568,0.291715927519924,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.071056062581487,TRUE,0.071056062581487,TRUE
Varecia_variegata,Sapajus_apella,76,16,0.210526315789474,0.126292518022371,0.30645447721356,26,3,0.115384615384615,0.022156245170804,0.254442101092003,0.095141700404859,TRUE,0.095141700404859,TRUE
Alouatta_caraya,Theropithecus_gelada,32,4,0.125,0.0335237218359123,0.252573497629146,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.105769230769231,TRUE,0.105769230769231,TRUE
Ateles_geoffroyi,Theropithecus_gelada,43,13,0.302325581395349,0.175869629241609,0.442628252539522,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.28309481216458,FALSE,0.28309481216458,FALSE
Callimico_goeldii,Theropithecus_gelada,69,15,0.217391304347826,0.128170743692434,0.319160858198794,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.198160535117057,FALSE,0.198160535117057,FALSE
Callithrix_geoffroyi,Theropithecus_gelada,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0775434243176179,TRUE,0.0775434243176179,TRUE
Callithrix_jacchus,Theropithecus_gelada,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0051594746716698,TRUE,0.0051594746716698,TRUE
Cebuella_pygmaea,Theropithecus_gelada,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0783302063789869,TRUE,0.0783302063789869,TRUE
Cercopithecus_neglectus,Theropithecus_gelada,28,2,0.0714285714285714,0.00620699977065738,0.18647698409436,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0521978021978022,TRUE,0.0521978021978022,TRUE
Colobus_guereza,Theropithecus_gelada,97,10,0.103092783505155,0.0499339833887551,0.16899740082866,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0838620142743858,TRUE,0.0838620142743858,TRUE
Eulemur_macaco,Theropithecus_gelada,30,9,0.3,0.152494532088254,0.467286007314685,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.280769230769231,FALSE,0.280769230769231,FALSE
Galago_moholi,Theropithecus_gelada,32,3,0.09375,0.0174857255170213,0.209957455922558,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0745192307692308,TRUE,0.0745192307692308,TRUE
Galago_senegalensis,Theropithecus_gelada,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,-0.004079254079254,TRUE,-0.004079254079254,TRUE
Gorilla_gorilla,Theropithecus_gelada,67,14,0.208955223880597,0.120155734324225,0.311064499827234,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.189724454649828,FALSE,0.189724454649828,FALSE
Hylobates_lar,Theropithecus_gelada,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.13986013986014,TRUE,0.13986013986014,TRUE
Lemur_catta,Theropithecus_gelada,244,38,0.155737704918033,0.112697925252209,0.203165011205152,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.136506935687264,FALSE,0.136506935687264,FALSE
Leontopithecus_chrysomelas,Theropithecus_gelada,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0984162895927598,TRUE,0.0984162895927598,TRUE
Leontopithecus_rosalia,Theropithecus_gelada,90,11,0.122222222222222,0.0621866562845742,0.195283382246493,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.102991452991453,TRUE,0.102991452991453,TRUE
Macaca_fascicularis,Theropithecus_gelada,37,2,0.0540540540540541,0.00451596014887435,0.143504899802175,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0348232848232849,TRUE,0.0348232848232849,TRUE
Macaca_fuscata,Theropithecus_gelada,43,4,0.0930232558139535,0.0241800164899547,0.191534510824328,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0737924865831843,TRUE,0.0737924865831843,TRUE
Macaca_nigra,Theropithecus_gelada,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0085470085470086,TRUE,0.0085470085470086,TRUE
Macaca_silenus,Theropithecus_gelada,68,6,0.0882352941176471,0.031917080030165,0.163514641891754,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0690045248868779,TRUE,0.0690045248868779,TRUE
Mandrillus_sphinx,Theropithecus_gelada,45,4,0.0888888888888889,0.0230127556475903,0.18346692026325,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0696581196581197,TRUE,0.0696581196581197,TRUE
Mico_argentatus,Theropithecus_gelada,20,1,0.05,0.000118732524035412,0.179634582890624,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0307692307692308,TRUE,0.0307692307692308,TRUE
Microcebus_murinus,Theropithecus_gelada,57,14,0.245614035087719,0.143143776921009,0.361679877334054,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.22638326585695,FALSE,0.22638326585695,FALSE
Nycticebus_coucang,Theropithecus_gelada,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0641025641025641,TRUE,0.0641025641025641,TRUE
Nycticebus_pygmaeus,Theropithecus_gelada,49,13,0.26530612244898,0.152087921083665,0.393040317967431,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.246075353218211,FALSE,0.246075353218211,FALSE
Pan_troglodytes,Theropithecus_gelada,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.14919028340081,FALSE,0.14919028340081,FALSE
Papio_hamadryas,Theropithecus_gelada,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0293129200896192,TRUE,0.0293129200896192,TRUE
Propithecus_coquereli,Theropithecus_gelada,25,4,0.16,0.0444228371819369,0.316667454426006,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.140769230769231,TRUE,0.140769230769231,TRUE
Saguinus_bicolor,Theropithecus_gelada,25,1,0.04,8.7486963786008e-05,0.146129731147202,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0207692307692308,TRUE,0.0207692307692308,TRUE
Saguinus_imperator,Theropithecus_gelada,36,0,0,0,0.0516036429663788,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,-0.0192307692307692,TRUE,-0.0192307692307692,TRUE
Saguinus_midas,Theropithecus_gelada,22,0,0,0,0.0826924701398397,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,-0.0192307692307692,TRUE,-0.0192307692307692,TRUE
Saguinus_oedipus,Theropithecus_gelada,134,23,0.171641791044776,0.112248414771341,0.238624750552247,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.152411021814007,FALSE,0.152411021814007,FALSE
Saimiri_sciureus,Theropithecus_gelada,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0583554376657825,TRUE,0.0583554376657825,TRUE
Sapajus_apella,Theropithecus_gelada,26,3,0.115384615384615,0.022156245170804,0.254442101092003,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0961538461538458,TRUE,0.0961538461538458,TRUE
Theropithecus_gelada,Theropithecus_gelada,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0,TRUE,0,TRUE
Trachypithecus_auratus,Theropithecus_gelada,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0178062678062678,TRUE,0.0178062678062678,TRUE
Trachypithecus_cristatus,Theropithecus_gelada,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.0164835164835165,TRUE,0.0164835164835165,TRUE
Trachypithecus_francoisi,Theropithecus_gelada,30,4,0.133333333333333,0.0360533257722992,0.268089216873517,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.114102564102564,TRUE,0.114102564102564,TRUE
Varecia_rubra,Theropithecus_gelada,59,11,0.186440677966102,0.0974433956354568,0.291715927519924,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.167209908735333,FALSE,0.167209908735333,FALSE
Varecia_variegata,Theropithecus_gelada,76,16,0.210526315789474,0.126292518022371,0.30645447721356,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,0.191295546558705,FALSE,0.191295546558705,FALSE
Alouatta_caraya,Trachypithecus_auratus,32,4,0.125,0.0335237218359123,0.252573497629146,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.087962962962963,TRUE,0.087962962962963,TRUE
Ateles_geoffroyi,Trachypithecus_auratus,43,13,0.302325581395349,0.175869629241609,0.442628252539522,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.265288544358312,FALSE,0.265288544358312,FALSE
Callimico_goeldii,Trachypithecus_auratus,69,15,0.217391304347826,0.128170743692434,0.319160858198794,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.180354267310789,TRUE,0.180354267310789,TRUE
Callithrix_geoffroyi,Trachypithecus_auratus,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.0597371565113501,TRUE,0.0597371565113501,TRUE
Callithrix_jacchus,Trachypithecus_auratus,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,-0.012646793134598,TRUE,-0.012646793134598,TRUE
Cebuella_pygmaea,Trachypithecus_auratus,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.0605239385727191,TRUE,0.0605239385727191,TRUE
Cercopithecus_neglectus,Trachypithecus_auratus,28,2,0.0714285714285714,0.00620699977065738,0.18647698409436,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.0343915343915344,TRUE,0.0343915343915344,TRUE
Colobus_guereza,Trachypithecus_auratus,97,10,0.103092783505155,0.0499339833887551,0.16899740082866,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.066055746468118,TRUE,0.066055746468118,TRUE
Eulemur_macaco,Trachypithecus_auratus,30,9,0.3,0.152494532088254,0.467286007314685,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.262962962962963,FALSE,0.262962962962963,FALSE
Galago_moholi,Trachypithecus_auratus,32,3,0.09375,0.0174857255170213,0.209957455922558,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.056712962962963,TRUE,0.056712962962963,TRUE
Galago_senegalensis,Trachypithecus_auratus,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,-0.0218855218855218,TRUE,-0.0218855218855218,TRUE
Gorilla_gorilla,Trachypithecus_auratus,67,14,0.208955223880597,0.120155734324225,0.311064499827234,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.17191818684356,TRUE,0.17191818684356,TRUE
Hylobates_lar,Trachypithecus_auratus,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.122053872053872,TRUE,0.122053872053872,TRUE
Lemur_catta,Trachypithecus_auratus,244,38,0.155737704918033,0.112697925252209,0.203165011205152,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.118700667880996,TRUE,0.118700667880996,TRUE
Leontopithecus_chrysomelas,Trachypithecus_auratus,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.080610021786492,TRUE,0.080610021786492,TRUE
Leontopithecus_rosalia,Trachypithecus_auratus,90,11,0.122222222222222,0.0621866562845742,0.195283382246493,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.085185185185185,TRUE,0.085185185185185,TRUE
Macaca_fascicularis,Trachypithecus_auratus,37,2,0.0540540540540541,0.00451596014887435,0.143504899802175,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.0170170170170171,TRUE,0.0170170170170171,TRUE
Macaca_fuscata,Trachypithecus_auratus,43,4,0.0930232558139535,0.0241800164899547,0.191534510824328,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.0559862187769165,TRUE,0.0559862187769165,TRUE
Macaca_nigra,Trachypithecus_auratus,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,-0.0092592592592592,TRUE,-0.0092592592592592,TRUE
Macaca_silenus,Trachypithecus_auratus,68,6,0.0882352941176471,0.031917080030165,0.163514641891754,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.0511982570806101,TRUE,0.0511982570806101,TRUE
Mandrillus_sphinx,Trachypithecus_auratus,45,4,0.0888888888888889,0.0230127556475903,0.18346692026325,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.0518518518518519,TRUE,0.0518518518518519,TRUE
Mico_argentatus,Trachypithecus_auratus,20,1,0.05,0.000118732524035412,0.179634582890624,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.012962962962963,TRUE,0.012962962962963,TRUE
Microcebus_murinus,Trachypithecus_auratus,57,14,0.245614035087719,0.143143776921009,0.361679877334054,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.208576998050682,FALSE,0.208576998050682,FALSE
Nycticebus_coucang,Trachypithecus_auratus,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.0462962962962963,TRUE,0.0462962962962963,TRUE
Nycticebus_pygmaeus,Trachypithecus_auratus,49,13,0.26530612244898,0.152087921083665,0.393040317967431,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.228269085411943,FALSE,0.228269085411943,FALSE
Pan_troglodytes,Trachypithecus_auratus,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.131384015594542,TRUE,0.131384015594542,TRUE
Papio_hamadryas,Trachypithecus_auratus,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.0115066522833514,TRUE,0.0115066522833514,TRUE
Propithecus_coquereli,Trachypithecus_auratus,25,4,0.16,0.0444228371819369,0.316667454426006,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.122962962962963,TRUE,0.122962962962963,TRUE
Saguinus_bicolor,Trachypithecus_auratus,25,1,0.04,8.7486963786008e-05,0.146129731147202,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,0.002962962962963,TRUE,0.002962962962963,TRUE
Saguinus_imperator,Trachypithecus_auratus,36,0,0,0,0.0516036429663788,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,-0.037037037037037,TRUE,-0.037037037037037,TRUE
